IDSensor,IDStation,Pollutant,NameStation,Altitude,Province,Latitude,Longitude,ARPA_zone,ARPA_stat_type,LAU_Code,GISCO_ID,CNTR_CODE,LAU_NAME,POP_2020,POP_DENS_2,AREA_KM2,FID,NUTS3_Code,NUTS0_Code,NUTS0_Name,NUTS1_Code,NUTS1_Name,NUTS2_Code,NUTS2_Name,NUTS3_Name,NUTS3_UrbRur,NUTS3_Remoteness,NUTS3_Metropol,NUTS3_Coastal,NUTS3_Mountain,NUTS3_Border,DateStart,DateStop,Frequency,Source
10085,695,PM2.5,Ponti Sul Mincio Via San Martino,113,"MN",45.4127716916863,10.6833573437868,B,SB,020044,IT_020044,IT,"Ponti sul Mincio",2327,198.58121462,11.71812754,IT_020044,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-01-12,NaT,Daily,ARPA (open data)
10079,695,NO2,Ponti Sul Mincio Via San Martino,113,"MN",45.4127716916863,10.6833573437868,B,SB,020044,IT_020044,IT,"Ponti sul Mincio",2327,198.58121462,11.71812754,IT_020044,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-12-20,NaT,Hourly,ARPA (open data)
10088,696,NO2,Monzambano Campo Sportivo,88,"MN",45.3891535402378,10.6905762650721,B,SB,020036,IT_020036,IT,"Monzambano",4977,165.7400338,30.0289549,IT_020036,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-12-01,NaT,Hourly,ARPA (open data)
10095,697,NOx,Borgofranco Sul Po Loc Bonizzo,14,"MN",45.0465015381673,11.1809358191275,B,SB,020073,IT_020073,IT,"Borgocarbonara",1928,63.22251072,30.49546717,IT_020073,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-29,NaT,Hourly,ARPA (open data)
10103,697,PM10,Borgofranco Sul Po Loc Bonizzo,14,"MN",45.0465015381673,11.1809358191275,B,SB,020073,IT_020073,IT,"Borgocarbonara",1928,63.22251072,30.49546717,IT_020073,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-01-01,NaT,Daily,ARPA (open data)
10097,697,NO2,Borgofranco Sul Po Loc Bonizzo,14,"MN",45.0465015381673,11.1809358191275,B,SB,020073,IT_020073,IT,"Borgocarbonara",1928,63.22251072,30.49546717,IT_020073,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-29,NaT,Hourly,ARPA (open data)
10197,697,PM2.5,Borgofranco Sul Po Loc Bonizzo,14,"MN",45.0465015381673,11.1809358191275,B,SB,020073,IT_020073,IT,"Borgocarbonara",1928,63.22251072,30.49546717,IT_020073,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-12-01,NaT,Daily,ARPA (open data)
10108,698,NO2,Ceneselli Via Moro,13,"RO",45.0132567684933,11.3723449480582,<undefined>,<undefined>,029014,IT_029014,IT,"Ceneselli",1599,55.90085544,28.60421343,IT_029014,ITH37,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Rovigo",predominantly rural,"predominantly rural, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2006-11-28,2017-01-01,Hourly,ARPA (open data)
10119,699,NO2,Magnacavallo Campo Sportivo,11,"MN",45.0051415213483,11.1783880872139,<undefined>,<undefined>,020029,IT_020029,IT,"Magnacavallo",1475,52.29830007,28.20359358,IT_020029,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-29,NaT,Hourly,ARPA (open data)
10131,700,NO2,Melara Via Dellartigianato,12,"RO",45.0632143616133,11.2092107496994,<undefined>,<undefined>,029032,IT_029032,IT,"Melara",1734,98.64777633,17.57768968,IT_029032,ITH37,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Rovigo",predominantly rural,"predominantly rural, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2006-11-28,NaT,Hourly,ARPA (open data)
10155,702,NO2,Pieve Di Coriano Via Bugatte,16,"MN",45.0339428141846,11.1169181095401,<undefined>,<undefined>,020072,IT_020072,IT,"Borgo Mantovano",5491,133.33877583,41.18081905,IT_020072,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-29,NaT,Hourly,ARPA (open data)
10167,703,NO2,Schivenoglia Via Malpasso,NaN,"MN",45.0168778207554,11.0760946326405,B,RB,020060,IT_020060,IT,"Schivenoglia",1132,87.38897553,12.95357902,IT_020060,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-29,NaT,Hourly,ARPA (open data)
10165,703,NOx,Schivenoglia Via Malpasso,NaN,"MN",45.0168778207554,11.0760946326405,B,RB,020060,IT_020060,IT,"Schivenoglia",1132,87.38897553,12.95357902,IT_020060,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-29,NaT,Hourly,ARPA (open data)
10173,703,PM10,Schivenoglia Via Malpasso,NaN,"MN",45.0168778207554,11.0760946326405,B,RB,020060,IT_020060,IT,"Schivenoglia",1132,87.38897553,12.95357902,IT_020060,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-01-01,NaT,Daily,ARPA (open data)
10168,703,SO2,Schivenoglia Via Malpasso,NaN,"MN",45.0168778207554,11.0760946326405,B,RB,020060,IT_020060,IT,"Schivenoglia",1132,87.38897553,12.95357902,IT_020060,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-12-13,NaT,Hourly,ARPA (open data)
10176,703,PM2.5,Schivenoglia Via Malpasso,NaN,"MN",45.0168778207554,11.0760946326405,B,RB,020060,IT_020060,IT,"Schivenoglia",1132,87.38897553,12.95357902,IT_020060,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-12-13,NaT,Daily,ARPA (open data)
10169,703,CO,Schivenoglia Via Malpasso,NaN,"MN",45.0168778207554,11.0760946326405,B,RB,020060,IT_020060,IT,"Schivenoglia",1132,87.38897553,12.95357902,IT_020060,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-29,NaT,Hourly,ARPA (open data)
20042,703,NH3,Schivenoglia Via Malpasso,NaN,"MN",45.0168778207554,11.0760946326405,B,RB,020060,IT_020060,IT,"Schivenoglia",1132,87.38897553,12.95357902,IT_020060,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2013-10-24,NaT,Daily,ARPA (open data)
10278,705,NOx,Milano Pascal Citta Studi,122,"MI",45.4789960616874,9.2354910384975,Agg_MI,UB,015146,IT_015146,IT,"Milano",1396059,7678.43623323,181.81553608,IT_015146,ITC4C,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Milano",perdominantly urban,"predominantly urban",Metropolitan,non-coastal,Other regions,Other regions,2007-06-16,NaT,Hourly,ARPA (open data)
10273,705,PM10,Milano Pascal Citta Studi,122,"MI",45.4789960616874,9.2354910384975,Agg_MI,UB,015146,IT_015146,IT,"Milano",1396059,7678.43623323,181.81553608,IT_015146,ITC4C,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Milano",perdominantly urban,"predominantly urban",Metropolitan,non-coastal,Other regions,Other regions,2007-04-21,NaT,Daily,ARPA (open data)
10280,705,SO2,Milano Pascal Citta Studi,122,"MI",45.4789960616874,9.2354910384975,Agg_MI,UB,015146,IT_015146,IT,"Milano",1396059,7678.43623323,181.81553608,IT_015146,ITC4C,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Milano",perdominantly urban,"predominantly urban",Metropolitan,non-coastal,Other regions,Other regions,2007-06-16,NaT,Hourly,ARPA (open data)
10279,705,NO2,Milano Pascal Citta Studi,122,"MI",45.4789960616874,9.2354910384975,Agg_MI,UB,015146,IT_015146,IT,"Milano",1396059,7678.43623323,181.81553608,IT_015146,ITC4C,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Milano",perdominantly urban,"predominantly urban",Metropolitan,non-coastal,Other regions,Other regions,2007-06-16,NaT,Hourly,ARPA (open data)
10283,705,PM2.5,Milano Pascal Citta Studi,122,"MI",45.4789960616874,9.2354910384975,Agg_MI,UB,015146,IT_015146,IT,"Milano",1396059,7678.43623323,181.81553608,IT_015146,ITC4C,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Milano",perdominantly urban,"predominantly urban",Metropolitan,non-coastal,Other regions,Other regions,2007-03-29,NaT,Daily,ARPA (open data)
20484,705,NH3,Milano Pascal Citta Studi,122,"MI",45.4789960616874,9.2354910384975,Agg_MI,UB,015146,IT_015146,IT,"Milano",1396059,7678.43623323,181.81553608,IT_015146,ITC4C,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Milano",perdominantly urban,"predominantly urban",Metropolitan,non-coastal,Other regions,Other regions,NaT,NaT,Daily,ARPA (open data)
10285,706,NOx,Lecco Via Sora,272,"LC",45.8637488412797,9.39995034468185,A,UB,097042,IT_097042,IT,"Lecco",48173,1066.62736916,45.1638514,IT_097042,ITC43,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Lecco",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Other regions,2007-06-28,NaT,Hourly,ARPA (open data)
12029,706,PM2.5,Lecco Via Sora,272,"LC",45.8637488412797,9.39995034468185,A,UB,097042,IT_097042,IT,"Lecco",48173,1066.62736916,45.1638514,IT_097042,ITC43,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Lecco",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Other regions,2000-12-31,NaT,Daily,ARPA (open data)
10286,706,NO2,Lecco Via Sora,272,"LC",45.8637488412797,9.39995034468185,A,UB,097042,IT_097042,IT,"Lecco",48173,1066.62736916,45.1638514,IT_097042,ITC43,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Lecco",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Other regions,2007-06-27,NaT,Hourly,ARPA (open data)
10290,706,PM10,Lecco Via Sora,272,"LC",45.8637488412797,9.39995034468185,A,UB,097042,IT_097042,IT,"Lecco",48173,1066.62736916,45.1638514,IT_097042,ITC43,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Lecco",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Other regions,2000-12-31,NaT,Daily,ARPA (open data)
10321,707,NO2,Mortara Via Trento,108,"PV",45.2547287207888,8.74415437971093,<undefined>,<undefined>,018102,IT_018102,IT,"Mortara",15609,300.13104767,52.00728189,IT_018102,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-10-04,2021-05-12,Hourly,ARPA (open data)
10343,708,PM10,Parona Via Della Miseria,112,"PV",45.2819356103579,8.75433459453983,B,UI,018109,IT_018109,IT,"Parona",1940,208.50604181,9.30428674,IT_018109,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-09-28,NaT,Daily,ARPA (open data)
10327,708,SO2,Parona Via Della Miseria,112,"PV",45.2819356103579,8.75433459453983,B,UI,018109,IT_018109,IT,"Parona",1940,208.50604181,9.30428674,IT_018109,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-08-15,NaT,Hourly,ARPA (open data)
10326,708,NO2,Parona Via Della Miseria,112,"PV",45.2819356103579,8.75433459453983,B,UI,018109,IT_018109,IT,"Parona",1940,208.50604181,9.30428674,IT_018109,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-10-01,NaT,Hourly,ARPA (open data)
10329,708,NOx,Parona Via Della Miseria,112,"PV",45.2819356103579,8.75433459453983,B,UI,018109,IT_018109,IT,"Parona",1940,208.50604181,9.30428674,IT_018109,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-10-01,NaT,Hourly,ARPA (open data)
20528,708,PM2.5,Parona Via Della Miseria,112,"PV",45.2819356103579,8.75433459453983,B,UI,018109,IT_018109,IT,"Parona",1940,208.50604181,9.30428674,IT_018109,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2021-06-01,NaT,Bi-hourly,ARPA (open data)
10333,709,NOx,Vigevano Via Valletta,109,"PV",45.3036078696557,8.84480460996544,A,UB,018177,IT_018177,IT,"Vigevano",63623,781.2804377,81.4342673,IT_018177,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-08-08,NaT,Hourly,ARPA (open data)
10335,709,PM10,Vigevano Via Valletta,109,"PV",45.3036078696557,8.84480460996544,A,UB,018177,IT_018177,IT,"Vigevano",63623,781.2804377,81.4342673,IT_018177,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-08-08,NaT,Daily,ARPA (open data)
10331,709,NO2,Vigevano Via Valletta,109,"PV",45.3036078696557,8.84480460996544,A,UB,018177,IT_018177,IT,"Vigevano",63623,781.2804377,81.4342673,IT_018177,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-08-08,NaT,Hourly,ARPA (open data)
STA.IT0187A_5,STA.IT0187A,PM10,Ferrara_T0187A,8,"Ferrara",44.8425,11.61306,urban,UT,038008,IT_038008,IT,"Ferrara",132195,326.36639991,405.0508877,IT_038008,ITH56,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Ferrara",intermediate,"intermediate, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2002-01-28,NaT,Daily,EEA (open data)
STA.IT0187A_8,STA.IT0187A,NO2,Ferrara_T0187A,8,"Ferrara",44.8425,11.61306,urban,UT,038008,IT_038008,IT,"Ferrara",132195,326.36639991,405.0508877,IT_038008,ITH56,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Ferrara",intermediate,"intermediate, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,1990-04-25,NaT,Hourly,EEA (open data)
STA.IT0187A_9,STA.IT0187A,NOx,Ferrara_T0187A,8,"Ferrara",44.8425,11.61306,urban,UT,038008,IT_038008,IT,"Ferrara",132195,326.36639991,405.0508877,IT_038008,ITH56,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Ferrara",intermediate,"intermediate, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,1990-04-25,NaT,Hourly,EEA (open data)
STA.IT0187A_10,STA.IT0187A,CO,Ferrara_T0187A,8,"Ferrara",44.8425,11.61306,urban,UT,038008,IT_038008,IT,"Ferrara",132195,326.36639991,405.0508877,IT_038008,ITH56,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Ferrara",intermediate,"intermediate, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,1990-04-17,NaT,Hourly,EEA (open data)
STA.IT0499A_5,STA.IT0499A,PM10,Laces/Latsch_T0499A,640,"Bolzano-Bozen",46.61947,10.85906,urban,UB,021037,IT_021037,IT,"Laces/Latsch",5198,66.02937931,78.72253312,IT_021037,ITH10,IT,Italia,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,"Bolzano-Bozen",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2004-10-09,2015-01-01,Hourly,EEA (open data)
STA.IT0499A_6001,STA.IT0499A,PM2.5,Laces/Latsch_T0499A,640,"Bolzano-Bozen",46.61947,10.85906,urban,UB,021037,IT_021037,IT,"Laces/Latsch",5198,66.02937931,78.72253312,IT_021037,ITH10,IT,Italia,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,"Bolzano-Bozen",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2007-12-28,NaT,Hourly,EEA (open data)
STA.IT0544A_5,STA.IT0544A,PM10,Lugagnano Val d'Arda_T0544A,210,"Piacenza",44.82389,9.83028,suburban,SB,033026,IT_033026,IT,"Lugagnano Val d'Arda",3889,71.43599818,54.44033959,IT_033026,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2004-08-31,NaT,Daily,EEA (open data)
STA.IT0544A_8,STA.IT0544A,NO2,Lugagnano Val d'Arda_T0544A,210,"Piacenza",44.82389,9.83028,suburban,SB,033026,IT_033026,IT,"Lugagnano Val d'Arda",3889,71.43599818,54.44033959,IT_033026,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1995-08-02,NaT,Hourly,EEA (open data)
STA.IT0544A_9,STA.IT0544A,NOx,Lugagnano Val d'Arda_T0544A,210,"Piacenza",44.82389,9.83028,suburban,SB,033026,IT_033026,IT,"Lugagnano Val d'Arda",3889,71.43599818,54.44033959,IT_033026,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1995-08-02,NaT,Hourly,EEA (open data)
STA.IT0591A_5,STA.IT0591A,PM10,Rovereto_T0591A,200,"Trento",45.89244,11.03941,urban,UB,022161,IT_022161,IT,"Rovereto",40285,789.93327126,50.99797852,IT_022161,ITH20,IT,Italia,ITH,Nord-Est,ITH2,Provincia Autonoma di Trento,"Trento",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Other regions,2002-04-15,NaT,Daily,EEA (open data)
STA.IT0591A_8,STA.IT0591A,NO2,Rovereto_T0591A,200,"Trento",45.89244,11.03941,urban,UB,022161,IT_022161,IT,"Rovereto",40285,789.93327126,50.99797852,IT_022161,ITH20,IT,Italia,ITH,Nord-Est,ITH2,Provincia Autonoma di Trento,"Trento",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Other regions,1983-01-05,NaT,Hourly,EEA (open data)
STA.IT0643A_5,STA.IT0643A,PM10,Alessandria_T0643A,95,"Alessandria",44.9066,8.612,urban,UT,006003,IT_006003,IT,"Alessandria",93634,459.5970059,203.73065707,IT_006003,ITC18,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Alessandria",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2009-07-06,NaT,Daily,EEA (open data)
STA.IT0643A_8,STA.IT0643A,NO2,Alessandria_T0643A,95,"Alessandria",44.9066,8.612,urban,UT,006003,IT_006003,IT,"Alessandria",93634,459.5970059,203.73065707,IT_006003,ITC18,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Alessandria",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-01-01,NaT,Hourly,EEA (open data)
STA.IT0721A_5,STA.IT0721A,PM10,Modena_T0721A,39,"Modena",44.63605,10.90473,urban,UT,036023,IT_036023,IT,"Modena",186830,1019.57638943,183.24276821,IT_036023,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2005-05-23,NaT,Daily,EEA (open data)
STA.IT0721A_8,STA.IT0721A,NO2,Modena_T0721A,39,"Modena",44.63605,10.90473,urban,UT,036023,IT_036023,IT,"Modena",186830,1019.57638943,183.24276821,IT_036023,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2001-01-01,NaT,Hourly,EEA (open data)
STA.IT0721A_9,STA.IT0721A,NOx,Modena_T0721A,39,"Modena",44.63605,10.90473,urban,UT,036023,IT_036023,IT,"Modena",186830,1019.57638943,183.24276821,IT_036023,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2001-01-01,NaT,Hourly,EEA (open data)
STA.IT0721A_10,STA.IT0721A,CO,Modena_T0721A,39,"Modena",44.63605,10.90473,urban,UT,036023,IT_036023,IT,"Modena",186830,1019.57638943,183.24276821,IT_036023,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2001-01-01,NaT,Hourly,EEA (open data)
STA.IT0753A_5,STA.IT0753A,PM10,Riva del Garda_T0753A,73,"Trento",45.89147,10.84449,suburban,SB,022153,IT_022153,IT,"Riva del Garda",17602,431.98040304,40.7472188,IT_022153,ITH20,IT,Italia,ITH,Nord-Est,ITH2,Provincia Autonoma di Trento,"Trento",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Other regions,2002-03-23,NaT,Daily,EEA (open data)
